Time, RHipRoll/ , LKneePitch/ , LHipPitch/ , RKneePitch/ , LAnklePitch/ , LHipYawPitch/ , RAnkleRoll/ , RHipPitch/ , LHipRoll/ , LAnkleRoll/ , RAnklePitch/ 
8.2652,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.2749,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.28486,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.29486,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.30493,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.31496,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.32507,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.33503,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.34511,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.35508,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.36529,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.37514,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.38524,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.39513,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.41534,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.42533,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.43537,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.44543,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.45536,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.46542,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.47541,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.48555,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.49545,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.50561,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.51556,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.52556,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.53559,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.54582,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.5557,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.56571,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.57581,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.58581,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.59586,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.60585,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.61589,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.62614,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.63597,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.64599,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.65605,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.66611,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.67608,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.68614,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.6962,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.70623,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.71616,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.72628,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.73619,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.74637,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.7563,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.76656,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.77634,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.78629,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.79639,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.80653,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.81653,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.82654,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.83662,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.84659,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.85661,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.86667,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.87677,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.88675,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.89674,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.90685,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.9168,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.9271,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.93686,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.94681,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.95696,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.96694,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.97696,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.98706,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
8.99704,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
9.00707,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
9.01717,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
9.02713,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
9.03716,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
9.04723,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
9.05718,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
9.06723,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
9.07724,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
9.08731,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
9.09731,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
9.10741,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
9.11756,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
9.12745,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
9.13734,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
9.14754,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
9.15737,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
9.16767,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
9.17759,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
9.18769,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
9.19783,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
9.2078,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
9.22783,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
9.23784,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
9.24785,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
9.25794,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
9.26786,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
9.27795,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
9.28804,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
9.29798,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
9.30799,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
9.31804,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
9.32803,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
9.33911,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
9.34813,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
9.35808,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
9.36825,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
9.37829,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
9.38826,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
9.3983,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
9.40834,0.029173,1.135,-0.83226,1.1283,-0.4166,-0.011858,-0.030346,-0.52261,0.021574,-0.024839,-0.71992
